t,x,x_clean,v,a,F,label
0.02100070002333411,0.007436769547076168,0.007436769547076168,0.00866760419674887,0.04863663314141433,0.04139373213524146,0
0.022000733357778593,-0.003084397195881022,-0.003084397195881022,0.007855157532316337,0.06761167423596379,0.05855764884316414,0
0.023000766692223073,-0.004211916559124831,-0.004211916559124831,0.0045968056186613876,-0.01928282791634676,-0.013558873562230171,0
0.024000800026667553,0.010978527289940592,0.010978527289940592,0.0036102010440221036,0.02780092903111897,0.03295523925108226,0
0.025000833361112036,0.0023268432156523643,0.0023268432156523643,-0.004144289591353287,0.0692947508012942,0.06821482421653204,0
0.026000866695556516,0.01045421396670401,0.01045421396670401,-0.004977429193161373,0.02614968091296148,0.007611751612413162,0
0.027000900030001,-0.023881893724522305,-0.023881893724522305,0.008672620260060783,0.08764513068472576,0.08643742066609907,0
0.02800093336444548,0.0009933092849841439,0.0009933092849841439,-0.004699416317806323,0.05567326488689696,0.04010996508656834,0
0.029000966698889963,-0.01576493589558314,-0.01576493589558314,0.003573880948824237,0.07156137185427791,0.05804481959374594,0
0.030001000033334443,-0.0002479945456261669,-0.0002479945456261669,0.0023096684315414557,0.058515684462055045,0.04502994878363414,0
0.031001033367778926,0.007148884926218595,0.007148884926218595,0.022754833011054184,0.1828693882334495,0.17021306293299437,0
0.032001066702223406,0.017402920257436998,0.017402920257436998,-0.0005995203068562,0.06818267382271812,0.07940620602175817,0
0.03300110003666789,-0.00936914378176938,-0.00936914378176938,0.012767004555068785,0.017013683660506297,0.029675410888089823,0
0.034001133371112366,-0.005243442178984802,-0.005243442178984802,0.008183223872875126,0.11562139297218955,0.12616600688298427,0
0.03500116670555685,-0.0009406130239041124,-0.0009406130239041124,6.197257229058426e-05,0.03551268530874357,0.026472233977223328,0
0.03600120004000133,-0.009729360566321227,-0.009729360566321227,-0.01118114560032111,0.0954599252104434,0.10043104012556511,0
0.037001233374445816,0.009802806463947532,0.009802806463947532,0.000827316115711694,-0.013916787029749123,-0.005524475716036925,0
0.03800126670889029,-0.0006823793259044655,-0.0006823793259044655,0.010341411877497814,0.02195143290824268,0.028518561897648634,0
0.039001300043334776,0.001239485409122256,0.001239485409122256,-0.010873004524338249,0.10955973855103053,0.10723736138059237,0
0.04000133337777926,0.006223021614381336,0.006223021614381336,0.009837042594262829,0.12717053571601483,0.13678160288998217,0
0.041001366712223736,-0.0006943448695354354,-0.0006943448695354354,0.015042952157710386,0.10300422232432331,0.11088813905203943,0
0.04200140004666822,-0.008151006904086494,-0.008151006904086494,0.0026821657606050527,0.09288222085926033,0.09899617657921213,0
0.0430014333811127,-0.0006040959102510264,-0.0006040959102510264,0.010954987422154647,0.09810637166231465,0.09217962409882441,0
0.044001466715557186,-0.008533889101992329,-0.008533889101992329,0.0033094957012111707,0.01575490365605107,0.035762217949888334,0
0.04500150005000166,0.0011096403351783773,0.0011096403351783773,0.007653108582996274,0.0727300212011872,0.07614684405399139,0
0.046001533384446146,0.010001147946205212,0.010001147946205212,0.016947738305195824,0.08433041165495593,0.09155501942192285,0
0.04700156671889063,-0.011716000249088424,-0.011716000249088424,-0.013439922353314768,0.17214134057605612,0.16988807741458029,0
0.048001600053335106,-0.015287827503636903,-0.015287827503636903,-0.005386289110689141,0.13139662397374952,0.13665493157329486,0
0.04900163338777959,0.0005306477697981109,0.0005306477697981109,0.014905252628214155,0.020221600949131176,0.03376104147018602,0
0.05000166672222407,-0.007637449318588709,-0.007637449318588709,0.016779044577904228,0.15759346957017786,0.14055319937470537,0
0.051001700056668556,0.0003604274316349052,0.0003604274316349052,-0.011515320204418969,0.11826925491956924,0.10752769652279996,0
0.05200173339111303,0.003249573832781489,0.003249573832781489,0.01828979744135812,0.09291251455868942,0.0953653166671827,0
0.053001766725557516,-0.02138865690113763,-0.02138865690113763,-0.022964178297177788,0.16304272714386558,0.16222157237275656,0
0.054001800060002,0.00694945688059841,0.00694945688059841,0.00917023269298562,0.1727701963610092,0.18561074910476047,0
0.05500183339444648,-0.011642808088033465,-0.011642808088033465,0.005282500350150319,0.17941327256165943,0.18304440656173515,0
0.05600186672889096,-0.00016650800663107543,-0.00016650800663107543,-0.004059243893977061,0.1174420660895737,0.09693570350875633,0
0.05700190006333544,-0.0065335799728401915,-0.0065335799728401915,-0.0033526902583849785,0.13199916481385673,0.12584863032771718,0
0.058001933397779926,-0.005455963995320811,-0.005455963995320811,-0.0028644664941735506,0.14322560884352623,0.16028151956437836,0
0.0590019667322244,0.017006667919286265,0.017006667919286265,0.0015946322178529712,0.1921495149533313,0.1949010717750998,0
0.060002000066668885,0.0032633998874878854,0.0032633998874878854,0.023684615237481735,0.11823341512659666,0.12456687872144401,0
0.06100203340111337,0.009121432970558748,0.009121432970558748,0.01217271385919767,0.13944342500865545,0.14164066405756942,0
0.06200206673555785,0.001587904160534728,0.001587904160534728,0.018419955954161696,0.10813707998384607,0.09800107295704401,0
0.06300210007000233,0.006282702279710307,0.006282702279710307,0.0009454604932287412,0.07890072491729233,0.09589782521299767,0
0.06400213340444681,0.004260516386637364,0.004260516386637364,0.00655681842913433,0.1885859164570122,0.19872084789098254,0
0.0650021667388913,0.002635548441259665,0.002635548441259665,-0.006271112333801608,0.20856525197087775,0.22828896384947966,0
0.06600220007333578,0.011166990920075573,0.011166990920075573,0.0018801888026853627,0.15249749451526967,0.15925480708881856,0
0.06700223340778026,0.0016651510028817475,0.0016651510028817475,-0.0007100105438681168,0.20725938099593455,0.21540619381082882,0
0.06800226674222473,0.022956397171842877,0.022956397171842877,0.00990755925514117,0.19688265816894296,0.18568141092673915,0
0.06900230007666922,0.00971524834480366,0.00971524834480366,-0.001871325452852587,0.11920248188049243,0.1377094478257035,0
0.0700023334111137,-0.011280277142272744,-0.011280277142272744,-0.0030437159069774157,0.18916708267658489,0.19039674705719584,0
0.07100236674555818,-0.0016450423212929714,-0.0016450423212929714,0.0094685493553843,0.2147090226974699,0.2515859720043598,0
0.07200240008000267,0.0040967358036064685,0.0040967358036064685,0.005210789810603822,0.18343686470560225,0.17524560473760237,0
0.07300243341444715,0.0005766741252994762,0.0005766741252994762,-0.0010952736370342534,0.24640726582263045,0.25761737915940247,0
0.07400246674889163,0.007006350024849453,0.007006350024849453,-0.002310256199172029,0.0401480077907712,0.05074169816722335,0
0.0750025000833361,0.00811393906857855,0.00811393906857855,-0.0008137575392437426,0.21076783418393216,0.22516324369925958,0
0.07600253341778059,-0.013445902897533998,-0.013445902897533998,0.014554080877793758,0.18287914583940632,0.19075498600137467,0
0.07700256675222507,0.012967150343229402,0.012967150343229402,0.010761360775811852,0.15482887206800064,0.17378206918724143,0
0.07800260008666955,-0.0048052136794438025,-0.0048052136794438025,-0.0008049164473407757,0.1837048534889218,0.19564551080141182,0
0.07900263342111404,-0.005789337228426506,-0.005789337228426506,-0.00022478739586965103,0.09369704241028352,0.09399923390315792,0
0.08000266675555852,-0.005814586976020829,-0.005814586976020829,-0.004464000810781919,0.16676221832014865,0.1847094066677707,0
0.081002700090003,0.008269410343149994,0.008269410343149994,0.003247412222477264,0.19838309058769252,0.21585900632643343,0
0.08200273342444747,-0.0024798507033547755,-0.0024798507033547755,0.008610953494754213,0.2565057483145951,0.27420345356569886,0
0.08300276675889195,-0.006437308754286724,-0.006437308754286724,-0.0011486876313142958,0.17084998041133184,0.17669555262753342,0
0.08400280009333644,-0.004033743159566207,-0.004033743159566207,0.029675131689862376,0.1471416771035405,0.16447957612009342,0
0.08500283342778092,-0.01773326617820061,-0.01773326617820061,0.014188480053153343,0.16145374827362122,0.18210641932549387,0
0.0860028667622254,-0.008200036572854025,-0.008200036572854025,0.007794807698215606,0.24043627006509455,0.25524915728253367,0
0.08700290009666989,-0.012166117856739916,-0.012166117856739916,0.009205931671319221,0.221700053112186,0.22819609369446098,0
0.08800293343111437,-0.0024536204697463435,-0.0024536204697463435,-0.005347771421044523,0.1568967130511258,0.18754466416084997,0
0.08900296676555884,0.006888571812302949,0.006888571812302949,-0.0032540694333324117,0.23140623928701679,0.2419647740038139,0
0.09000300010000332,0.005794134327049676,0.005794134327049676,0.02218905697416619,0.2083987776591402,0.2234185423499039,0
0.09100303343444781,0.012831840429013206,0.012831840429013206,0.025515994955460038,0.25418712190143317,0.2692546542912067,0
0.09200306676889229,0.010613258633175799,0.010613258633175799,-0.012738687200755579,0.1685673218697333,0.1879719102522978,0
0.09300310010333677,-0.005003051461876734,-0.005003051461876734,0.014287447778778906,0.1892188519285772,0.20893798119024823,0
0.09400313343778126,0.0004832133010020165,0.0004832133010020165,0.023588895443180526,0.19448742662082066,0.20795651106511792,0
0.09500316677222574,-2.328913833324651e-05,-2.328913833324651e-05,0.0065425371750453525,0.12014012327274946,0.15662125152343603,0
0.09600320010667021,-0.021198295065162305,-0.021198295065162305,0.025289029360797004,0.21736155064819263,0.24683228652271275,0
0.0970032334411147,-0.011850268012987069,-0.011850268012987069,0.01799451400961298,0.2084918176742407,0.2473024472201619,0
0.09800326677555918,-0.0013402183770867397,-0.0013402183770867397,0.015055514651352818,0.23236857938990396,0.23672284840647118,0
0.09900330011000366,-0.0013857695443270635,-0.0013857695443270635,0.008314082611134883,0.21653828265851846,0.2269493358590841,0
0.10000333344444814,0.0054772060120508595,0.0054772060120508595,0.011885706590331476,0.12487004705256721,0.1701156414889176,0
0.10100336677889263,0.00500133637272118,0.00500133637272118,0.006637057014492976,0.2017061237101115,0.2220513118990491,0
0.10200340011333711,-0.0173308937466501,-0.0173308937466501,0.014273854731189103,0.20146347352984337,0.22814110946511296,0
0.1030034334477816,0.005573307902021984,0.005573307902021984,0.014040978996545063,0.18827769347864945,0.20735003147393427,0
0.10400346678222606,0.002184725561643077,0.002184725561643077,0.007352397048546051,0.2194057457476404,0.24158041612248157,0
0.10500350011667055,0.006644280587021325,0.006644280587021325,-0.007559009735134107,0.24452121240257194,0.27202174334024914,0
0.10600353345111503,0.011091115980896498,0.011091115980896498,0.010207396709037473,0.32099765024260507,0.34829663143192124,0
0.10700356678555951,-0.0009942123457264724,-0.0009942123457264724,0.002300156620280812,0.24764413771380378,0.26487794517892765,0
0.108003600120004,0.012902978641139517,0.012902978641139517,0.001507633768405011,0.23721603087166865,0.2711818199115811,0
0.10900363345444848,-0.008434191911142514,-0.008434191911142514,0.006059540383107773,0.22425271600541097,0.25673072363904703,0
0.11000366678889296,-0.008984609054125191,-0.008984609054125191,0.021456440776480762,0.14389177336228212,0.16665659663467794,0
0.11100370012333743,0.004773681667949818,0.004773681667949818,0.00221372437552245,0.24225647281701926,0.26340496639265243,0
0.11200373345778192,-0.003188390649731833,-0.003188390649731833,0.004684612780187416,0.24247878389300584,0.2698709842613601,0
0.1130037667922264,0.0031291691844511915,0.0031291691844511915,0.020866020113331413,0.3563804000119683,0.39214365003100493,0
0.11400380012667088,0.020456463018833724,0.020456463018833724,0.006503004581866352,0.2129962697573132,0.26147877023325683,0
0.11500383346111537,0.0044757520269119565,0.0044757520269119565,0.0031171781652197215,0.23958111681250394,0.288282609629345,0
0.11600386679555985,0.0026768858587233844,0.0026768858587233844,0.02273342532200253,0.23846096333157088,0.2735711747672568,0
0.11700390013000433,-0.00812236825540982,-0.00812236825540982,0.013590905588724868,0.18690267999310595,0.2189674257100552,0
0.1180039334644488,-0.016415076974334517,-0.016415076974334517,0.015724202451317726,0.29880207143723814,0.33663002332888237,0
0.11900396679889329,-0.0001256742576519797,-0.0001256742576519797,0.013134454661197403,0.2735984853728661,0.31916602717519493,0
0.12000400013333777,0.011283867493736,0.011283867493736,0.01989032916778221,0.2753446185384235,0.3231943511868408,0
0.12100403346778225,-0.0025985577998913784,-0.0025985577998913784,0.022799377862208377,0.20533208079996357,0.24023959235514447,0
0.12200406680222674,0.004661391911016419,0.004661391911016419,0.014918488677806999,0.33431876597054644,0.35790767265958895,0
0.12300410013667122,0.01492788800057049,0.01492788800057049,0.0014876400971695174,0.17431354378170655,0.21972712472254535,0
0.1240041334711157,0.014694547509912854,0.014694547509912854,0.019625683182839852,0.28239682524262255,0.3212069301905135,0
0.12500416680556017,0.00498419412301458,0.00498419412301458,0.013533449857025414,0.35699460826418883,0.40342387966083615,0
0.12600420014000466,0.0024140335458962448,0.0024140335458962448,0.025870463002676616,0.2122163450593472,0.24640387874401237,0
0.12700423347444914,-0.01445606411547565,-0.01445606411547565,0.008547704601743826,0.22752364610304898,0.26963792762751077,0
0.12800426680889362,-0.005554176253901296,-0.005554176253901296,0.014588643639759813,0.2732756865680402,0.3049499728514882,0
0.1290043001433381,-0.0020420553021194537,-0.0020420553021194537,0.0031773173691409962,0.23567323856087039,0.27680063285880036,0
0.1300043334777826,-0.007739817350403272,-0.007739817350403272,0.026062037879536308,0.1846233121999644,0.22644062474406607,0
0.13100436681222707,0.0032862618759413476,0.0032862618759413476,0.030667405322140497,0.2572066808780628,0.3093936450157052,0
0.13200440014667156,0.019936624988675922,0.019936624988675922,0.013799668042345802,0.20205179167526308,0.2548342794864849,0
0.13300443348111604,0.01601643872603127,0.01601643872603127,0.016949239411833333,0.2930922355762823,0.3336052743907244,0
0.13400446681556052,0.0032965114752753757,0.0032965114752753757,0.011081759827947561,0.22229984315160342,0.26592279768828747,0
0.135004500150005,0.00867123212849187,0.00867123212849187,0.012266009027163119,0.3648541806463939,0.391351205310628,0
0.13600453348444946,-0.006389753193323692,-0.006389753193323692,0.02667887461438957,0.21813427113846104,0.2766443656845303,0
0.13700456681889395,0.01555692673446858,0.01555692673446858,0.014930854876208753,0.2632803530459449,0.30164851997790865,0
0.13800460015333843,-0.01468366036046301,-0.01468366036046301,0.0249772398855086,0.312607604414811,0.36036399325385715,0
0.1390046334877829,0.01008451295035726,0.01008451295035726,0.020384745373908497,0.20040288668785883,0.26007337533913294,0
0.1400046668222274,0.005932665487270739,0.005932665487270739,0.028252812149161824,0.25750528751611124,0.33490992011682347,0
0.14100470015667188,-0.006561078293314015,-0.006561078293314015,0.017107459079560777,0.33295372429328635,0.39080621825424766,0
0.14200473349111636,-0.0010693205504229348,-0.0010693205504229348,0.032223847280718754,0.18945755833374212,0.2469788525772572,0
0.14300476682556085,-0.010302609263135257,-0.010302609263135257,0.04031981002198834,0.2802190101736192,0.3384803695005562,0
0.14400480016000533,-0.009854917406343056,-0.009854917406343056,0.0048471390996370975,0.2991425528654646,0.3441301591591644,0
0.14500483349444981,-0.014827206297246856,-0.014827206297246856,0.021219068551826824,0.31264744173732556,0.37210613882355353,0
0.1460048668288943,0.0087806134928545,0.0087806134928545,0.021530168805766844,0.21997045837286341,0.273038020916252,0
0.14700490016333878,0.01318138215529099,0.01318138215529099,0.015518102253067967,0.20021431736810633,0.27072482520393204,0
0.14800493349778326,-0.020467470945387055,-0.020467470945387055,0.026964462592900054,0.3112393674184372,0.3646983246583124,0
0.14900496683222775,0.0195565522393137,0.0195565522393137,0.03440270945884591,0.28403570822877683,0.35529551484359145,0
0.1500050001666722,0.001076611448574897,0.001076611448574897,0.0037535749297453007,0.30239230446022175,0.3548073561688289,0
0.1510050335011167,0.004118719631323902,0.004118719631323902,0.0032925580902944743,0.3110140915827176,0.36143290785848264,0
0.15200506683556117,-0.013480151372854564,-0.013480151372854564,0.04066503108701557,0.23591817703738532,0.3119283501151963,0
0.15300510017000565,0.014476325230141075,0.014476325230141075,0.021945627312950057,0.3167113125522498,0.3593526189766402,0
0.15400513350445014,0.003294910318349201,0.003294910318349201,0.0255337084394828,0.29684116691680273,0.36419511907843255,0
0.15500516683889462,0.012705310921359412,0.012705310921359412,0.014255817638117415,0.25548706340650323,0.31561665365600394,0
0.1560052001733391,0.013550572255315311,0.013550572255315311,0.02563570769066492,0.389425308059879,0.4464068018089446,0
0.1570052335077836,0.01471592566613743,0.01471592566613743,0.03926292291795827,0.3061402113412404,0.3785846514682003,0
0.15800526684222807,-0.005090052151074746,-0.005090052151074746,0.030851291802944342,0.22339967018116685,0.29709379236131406,0
0.15900530017667255,-0.0006609774231923029,-0.0006609774231923029,0.02804490005695152,0.31945585091103695,0.3912435974579027,0
0.16000533351111704,-0.004672260635155171,-0.004672260635155171,0.00874117153037153,0.2474490896241114,0.31142972693125015,0
0.16100536684556152,0.010422165890512784,0.010422165890512784,0.034110948202890144,0.33764711882353643,0.4012568334923303,0
0.162005400180006,0.004826777580495584,0.004826777580495584,0.02711169937858347,0.36503658515047677,0.4215620306288534,0
0.1630054335144505,0.012216349757521375,0.012216349757521375,0.02128694560799643,0.2652027648646795,0.32431859594041584,0
0.16400546684889494,0.01267965605907123,0.01267965605907123,0.034044766377065654,0.3550662636840772,0.4152327468337027,0
0.16500550018333943,-0.01569270719957333,-0.01569270719957333,0.019483880512353738,0.32460457059628106,0.38940494032675227,0
0.1660055335177839,0.015115551454535603,0.015115551454535603,0.03388603545859688,0.3449607800558324,0.41156153767839315,0
0.1670055668522284,0.011144738029362538,0.011144738029362538,0.04078414852744654,0.38730119981840466,0.466981453831196,0
0.16800560018667288,-0.0020275050903604823,-0.0020275050903604823,0.030548770319919014,0.27920227526149227,0.3615462707065862,0
0.16900563352111736,0.005191678032530014,0.005191678032530014,0.025051421252352726,0.2445513563575455,0.337793294590398,0
0.17000566685556184,0.0004863460186031929,0.0004863460186031929,0.02382983371840641,0.2678590346567318,0.3326593200654293,0
0.17100570019000633,0.007913149869174949,0.007913149869174949,0.03363207333306116,0.258706811907622,0.33798993665706484,0
0.1720057335244508,-0.0019315655042898905,-0.0019315655042898905,0.025743164548413463,0.2991573379151941,0.37656120383755587,0
0.1730057668588953,0.006601734164590789,0.006601734164590789,0.05402416723181683,0.28918439812784824,0.39910011416224295,0
0.17400580019333978,0.002515874067696644,0.002515874067696644,0.016525417493844292,0.30803735050923725,0.3974936281201002,0
0.17500583352778426,-0.002448441433669718,-0.002448441433669718,0.029693581181788813,0.35240443723127235,0.4266251291093613,0
0.17600586686222874,0.0038058512528215595,0.0038058512528215595,0.034059584685331434,0.30572829931472445,0.3875132049248742,0
0.17700590019667323,0.029000518409579495,0.029000518409579495,0.03317146666462667,0.3683408202240781,0.4611271826753847,0
0.17800593353111768,-0.004887907330051443,-0.004887907330051443,0.026403715872406322,0.2882563005349386,0.3767951903459435,0
0.17900596686556217,-0.0004999656946079495,-0.0004999656946079495,0.044623304364118994,0.45895234753345354,0.5276041883700995,0
0.18000600020000665,-0.004649353099383918,-0.004649353099383918,0.03940837171067919,0.33233623644525934,0.4244369006917912,0
0.18100603353445113,-0.003567653115625199,-0.003567653115625199,0.040472403553115786,0.2621523240580374,0.3518435246135041,0
0.18200606686889562,0.010255328807927165,0.010255328807927165,0.02665621856734947,0.2506732667773661,0.34269467341861864,0
0.1830061002033401,0.009289745346365395,0.009289745346365395,0.0295588413300751,0.330972423197386,0.421890802868494,0
0.18400613353778458,0.0021058719324767903,0.0021058719324767903,0.03879760394490264,0.3059896471626864,0.3881118759157168,0
0.18500616687222907,0.01246138792713052,0.01246138792713052,0.02320400375490895,0.36603284731141134,0.436492783900972,0
0.18600620020667355,0.010167064087205493,0.010167064087205493,0.04120592859603401,0.34424085374880126,0.4259522572806839,0
0.18700623354111803,0.0006438395405789169,0.0006438395405789169,0.033870237858993436,0.3048067669038275,0.40013638227457254,0
0.18800626687556252,-0.013036586274290567,-0.013036586274290567,0.04582817208566537,0.2760283778209651,0.36291539127451206,0
0.189006300210007,0.010635073439092,0.010635073439092,0.03117012115167331,0.21612299593629328,0.3309797253023954,0
0.19000633354445148,0.004069335886416674,0.004069335886416674,0.053819156081143966,0.28470364159986283,0.3858530713122077,0
0.19100636687889597,0.0026306016955807165,0.0026306016955807165,0.04006729591407404,0.3433344097419855,0.45244517722226685,0
0.19200640021334042,-0.0022161508761399697,-0.0022161508761399697,0.04151691971913094,0.3127163857143805,0.42176599296695977,0
0.1930064335477849,0.00992713141494071,0.00992713141494071,0.02970529723420418,0.2552476576224982,0.3502000484567164,0
0.1940064668822294,0.006002235458389684,0.006002235458389684,0.03941005411686398,0.33056623546420333,0.422561292670386,0
0.19500650021667387,0.00018586915710332034,0.00018586915710332034,0.03170122055859147,0.31439170177639825,0.4345729159429176,0
0.19600653355111836,-0.009663202335183758,-0.009663202335183758,0.02211775115730106,0.26263826362771575,0.3725084818219596,0
0.19700656688556284,0.013308155407281613,0.013308155407281613,0.0358291104330427,0.30999989392152577,0.42577138647063667,0
0.19800660022000732,0.00871570227125698,0.00871570227125698,0.04973034004036053,0.31856090336012804,0.422368780537768,0
0.1990066335544518,0.0052587812059934,0.0052587812059934,0.03777284638254982,0.26307249165607055,0.3636724443687001,0
0.2000066668888963,-0.023824573695233817,-0.023824573695233817,0.03572455772354046,0.34986272713597716,0.4400623086947646,0
0.20100670022334077,0.0024028896904404696,0.0024028896904404696,0.03591903259827803,0.3493997709982656,0.4515534810236162,0
0.20200673355778526,0.0004087884325143739,0.0004087884325143739,0.06174646217606443,0.375041121719878,0.47899742961047775,0
0.20300676689222974,-0.003324800750575172,-0.003324800750575172,0.04577843943014241,0.3520965745516081,0.4788548478969424,0
0.20400680022667422,0.010442203103279521,0.010442203103279521,0.02415626865034281,0.23375357221968915,0.35859038648736596,0
0.2050068335611187,0.010088506987377293,0.010088506987377293,0.03486538077995936,0.2631958985093927,0.3818809111476841,0
0.2060068668955632,0.007348450654584269,0.007348450654584269,0.036551302060665654,0.3610486715869187,0.45581140062487197,0
0.20700690023000765,0.013399672104816487,0.013399672104816487,0.03368277192264577,0.33603193252524716,0.4570255422621645,0
0.20800693356445213,-0.0071613273406014345,-0.0071613273406014345,0.04187367711154771,0.349589740053756,0.4583543375580025,0
0.2090069668988966,-0.0014336526573389273,-0.0014336526573389273,0.03582644468049443,0.49789859629837135,0.6264933053939198,0
0.2100070002333411,0.0038923759288449836,0.0038923759288449836,0.03693993832037806,0.33741887143235627,0.4636450714011702,0
0.21100703356778558,-0.0030334994211922033,-0.0030334994211922033,0.04394031613059256,0.3655608104387606,0.49311164883922237,0
0.21200706690223006,0.010500618117016705,0.010500618117016705,0.027363680557350327,0.3515894029039388,0.48525525077618914,0
0.21300710023667455,-0.001950311678901256,-0.001950311678901256,0.021616711320340546,0.34808306470080586,0.4713354648736979,0
0.21400713357111903,0.016298524269696777,0.016298524269696777,0.055896852185465085,0.27976220915348415,0.42420209312606055,0
0.2150071669055635,-0.005953301159064523,-0.005953301159064523,0.05213362287638271,0.3280175084126246,0.4791025524625865,0
0.216007200240008,0.024721890689310497,0.024721890689310497,0.047796553441058404,0.26686538386941744,0.40369021978935116,0
0.21700723357445248,0.023739135380886997,0.023739135380886997,0.04742380179501708,0.30167232654386766,0.4316567625059438,0
0.21800726690889696,0.0025430074799578308,0.0025430074799578308,0.04278076041658554,0.2759628475564818,0.4203845215589699,0
0.21900730024334145,0.014996916738465907,0.014996916738465907,0.07511651211318088,0.33500979819341065,0.44989017662350345,0
0.22000733357778593,-0.00042411152596695144,-0.00042411152596695144,0.04719814525814386,0.4231328065301746,0.562661904387316,0
0.22100736691223039,0.013758302662000439,0.013758302662000439,0.07177272066877831,0.21441195075980934,0.3546869299032311,0
0.22200740024667487,0.001911346121309104,0.001911346121309104,0.06653346994574552,0.33117315342872444,0.4834730912798281,0
0.22300743358111935,-0.009137364152476178,-0.009137364152476178,0.050863094539908664,0.2322017402195253,0.3696228311344543,0
0.22400746691556384,-0.03156490045504102,-0.03156490045504102,0.04437261263852064,0.29302948675485246,0.4277491972840667,0
0.22500750025000832,0.0011226194624319535,0.0011226194624319535,0.046915390649236194,0.3625273147988415,0.506869081777965,0
0.2260075335844528,0.0066471342861978335,0.0066471342861978335,0.04310754621248371,0.312032705995327,0.4566998825347422,0
0.22700756691889729,0.017206789277002928,0.017206789277002928,0.05203473249343749,0.25387198288291557,0.4006515137349017,0
0.22800760025334177,0.004317300051423124,0.004317300051423124,0.05441410335758394,0.26025454850512975,0.4198149530170374,0
0.22900763358778625,0.014027827232297067,0.014027827232297067,0.03570354482830341,0.3531109242808784,0.49058990025916066,0
0.23000766692223074,-0.0004927441521565294,-0.0004927441521565294,0.07442879532935891,0.26463280692247554,0.4211100180200055,0
0.23100770025667522,0.0007221657569119952,0.0007221657569119952,0.0407420573099504,0.3320016369043808,0.4694580526082917,0
0.2320077335911197,0.014683864160073376,0.014683864160073376,0.022003412816958706,0.29367234413811943,0.4619088999386387,0
0.23300776692556419,-0.020454370898224397,-0.020454370898224397,0.048354374742713195,0.2794956025443104,0.42803386152218725,0
0.23400780026000867,0.004371384590010999,0.004371384590010999,0.03795837324879006,0.411650756115329,0.568783015619857,0
0.23500783359445312,0.0002913755857904942,0.0002913755857904942,0.04931828736840451,0.33456214423181324,0.4942420312540787,0
0.2360078669288976,0.01794695369815834,0.01794695369815834,0.0508954630473581,0.1942304099300207,0.36223753225945743,0
0.2370079002633421,-0.000891435088479154,-0.000891435088479154,0.05483916788047598,0.31705531414954136,0.47375424728595716,0
0.23800793359778658,0.00960726391008528,0.00960726391008528,0.060755256683917166,0.2727541667795765,0.43226734309254256,0
0.23900796693223106,0.013707280614957032,0.013707280614957032,0.04088935391150787,0.36046955752179277,0.5088917093064397,0
0.24000800026667554,-0.010382884918470295,-0.010382884918470295,0.04767334526209194,0.26641863249659153,0.4275456002538253,0
0.24100803360112003,0.0032006786446575554,0.0032006786446575554,0.058351895974675945,0.2890042559593986,0.46232460530278363,0
